School Yr,Location,District ID,District Name,School ID,School Name,School Type,Grade Band,Virtual Status,Governance,ADM,Total Expenditures,Per Pupil Exp,Fed Per Pupil Exp,State/Local Per Pupil Exp,Direct Classroom Expenditures,Classroom Support,Building Support,Central Support,Other Expenditures,ESD Direct Support,School Expenditures,District Expenditures,General Fund,Special State and Local Revenue Funds,Special Federal Revenue Funds,Special Revenue Funds,Trust and Agency Funds,Internal Service Funds,Enterprise Funds,ESD General Fund,ESD Special Revenue Funds,ESD Internal
23-24,Clatskanie SD 6J-Clatskanie Middle/High School,1945,Clatskanie SD 6J,168,Clatskanie Middle/High School,Regular,High School,Supplemental Virtual,Public,272.11,6380429.865370326,23447.980101320514,529.5801653409823,22918.39993597953,3269308.0002492806,1321868.0104491338,1354049.7118660097,346004.0963273551,89200.04647854564,210615.27613928507,4153288.59,2016525.99923104,5056725.605794056,666062.9547410785,144104.05879093468,302921.9699049703,0,0,0,210615.27613928507,0,0
23-24,Rainier SD 13-Hudson Park Elementary School,1946,Rainier SD 13,171,Hudson Park Elementary School,Regular,Elementary,Not Virtual,Public,413.75,8556284.729404965,20679.84224629599,2415.929168577702,18263.913077718287,4376979.350763062,1299329.2475496698,2052400.3984015614,311817.411576669,515758.3211140026,147806.44672392655,4934567.96,3473910.322681038,6058111.973849715,963976.8714471775,999590.6934990241,381104.55661657994,5694.187268541687,0,0,147806.44672392655,0,0
23-24,Rainier SD 13-Rainier Jr/Sr High School,1946,Rainier SD 13,174,Rainier Jr/Sr High School,Regular,High School,Supplemental Virtual,Public,385.53,7737525.370595035,20069.839884302222,1596.9717959717166,18472.868088330506,3334750.119236938,1643184.1024503303,1988428.2115984387,290549.76842333097,480613.1688859974,137725.24327607345,4362829.38,3236970.747318962,5679038.636150286,944663.9885528225,615680.5365009758,355111.1533834201,5305.812731458313,0,0,137725.24327607345,0,0
23-24,Vernonia SD 47J-Mist Elementary School,1947,Vernonia SD 47J,176,Mist Elementary School,Regular,Elementary,Not Virtual,Public,33.37,627588.1340771554,18806.956370307325,0,18806.956370307325,391329.63499885186,59757.02517849257,122775.88589352267,45557.79819652729,8167.789809761006,22770.732398918975,335456.53,269360.8716782364,526177.1956706056,0,0,78640.20600763075,0,0,0,22770.732398918975,0,0
23-24,Vernonia SD 47J-Vernonia Elementary School,1947,Vernonia SD 47J,177,Vernonia Elementary School,Regular,Elementary,Not Virtual,Public,220.72,4263210.831091092,19315.018263370297,0,19315.018263370297,2307921.5452516205,797854.463574974,787151.3630272199,301334.0490841326,68949.41015314503,150613.0073446028,2330957.68,1781640.1437464892,3399750.8026495683,0,0,712847.0210969212,0,0,0,150613.0073446028,0,0
23-24,Vernonia SD 47J-Vernonia High School,1947,Vernonia SD 47J,178,Vernonia High School,Regular,High School,Supplemental Virtual,Public,177.56,4278516.980151026,24096.175828739724,0,24096.175828739724,2298501.449253705,961800.386020172,707349.1407897479,242410.6277427446,68455.37634465582,121161.85929733454,2724100.21,1433254.910853691,2894343.5258936994,0,0,1263011.5949599915,0,0,0,121161.85929733454,0,0
23-24,Vernonia SD 47J-Vernonia Middle School,1947,Vernonia SD 47J,4396,Vernonia Middle School,Regular,Junior High/Middle School,Not Virtual,Public,134.48,2056496.784680727,15292.21285455627,0,15292.21285455627,959922.4304958225,404888.2752263614,445323.73028950946,183596.42497659547,62765.923692438126,91765.30095914366,879216.05,1085515.4337215833,1597948.9957861267,0,0,366782.4879354565,0,0,0,91765.30095914366,0,0
23-24,St Helens SD 502-Columbia City School,1948,St Helens SD 502,179,Columbia City School,Regular,Elementary,Not Virtual,Public,207.4918811881188,941224.1457716991,4536.1974665329435,213.5580568031512,4322.6394097297925,202578.77826003256,209255.5915833813,347809.1660919735,130581.35214555703,50999.25769075477,72667.47177274912,0,868556.67399895,711810.2251305114,76574.73866326056,44311.56294896498,35860.147256213,0,0,0,72667.47177274912,0,0
23-24,St Helens SD 502-McBride Elementary School,1948,St Helens SD 502,182,McBride Elementary School,Regular,Elementary,Not Virtual,Public,430.52,8530797.823291762,19815.102256089758,861.510045096378,18953.59221099338,5123325.018860593,1605496.4210120786,1416386.5479082544,279772.6811465283,105817.1543643076,150776.01961322108,6577874.09,1802147.7136785416,6531495.771779822,1137667.7953321997,370897.30461489264,339960.9319516272,0,0,0,150776.01961322108,0,0
23-24,St Helens SD 502-St Helens Middle School,1948,St Helens SD 502,184,St Helens Middle School,Regular,Junior High/Middle School,Not Virtual,Public,581.2893069306931,9330363.171421701,16051.152257879323,649.8503074538896,15401.301950425433,5102897.550092636,1980200.1784182831,1737284.7027975188,366839.1226232364,143141.61749002727,203578.20297021716,6693520.09,2433264.878451484,7502837.546252931,835321.136262296,377751.03482856933,410875.25110768795,0,0,0,203578.20297021716,0,0
23-24,St Helens SD 502-St Helens High School,1948,St Helens SD 502,185,St Helens High School,Regular,High School,Supplemental Virtual,Public,766.0568365083225,13860529.050989294,18093.34293544773,593.9158920364831,17499.427043411248,6496608.596004833,4298285.6281820545,2389526.565907677,487146.5852823668,188961.67561236254,268287.18899521726,10385543.97,3206697.8919940763,10569333.871729024,2277856.658306169,454973.32940548664,290078.00255339727,0,0,0,268287.18899521726,0,0
23-24,St Helens SD 502-Plymouth High School,1948,St Helens SD 502,2716,Plymouth High School,Alternative,High School,Supplemental Virtual,Public,85.36188118811882,1618253.7391840306,18957.56884290958,729.3866607084814,18228.182182201097,800007.9272434843,524603.2992754625,218761.06370338498,53900.422857195284,20981.02610450352,29895.30027000198,1231035.39,357323.04891402874,1295910.700413728,211738.53461996053,62261.81747159612,18447.386408744285,0,0,0,29895.30027000198,0,0
23-24,St Helens SD 502-Lewis & Clark Elementary School,1948,St Helens SD 502,3569,Lewis & Clark Elementary School,Regular,Elementary,Not Virtual,Public,417.3276470588235,7669732.085302389,18378.20268883676,891.879064277882,17486.32362455888,4406594.9314566795,1525421.6912013192,1366177.2490526047,268963.5967346909,102574.61685709564,146155.8150563983,5776651.47,1746924.8002459912,6295863.532021738,506635.88638614357,372205.7913561137,348871.06048199657,0,0,0,146155.8150563983,0,0
23-24,St Helens SD 502-St Helens Arthur Academy,1948,St Helens SD 502,4602,St Helens Arthur Academy,Charter,Elementary,Not Virtual,Public,149.31967967384975,677343.5526400278,4536.1974665329435,213.5580568031512,4322.6394097297925,145784.00901904775,150588.91811224082,250297.7609104453,93971.70415585997,36701.16044243409,52294.49723855864,0,625049.0554014692,512247.8730080787,55106.32696968171,31888.420633616348,25806.434790092488,0,0,0,52294.49723855864,0,0
23-24,St Helens SD 502-St. Helens Virtual Academy,1948,St Helens SD 502,5686,St. Helens Virtual Academy,Regular,Combined,NA,Public,114.59276745207359,1530730.441399095,13358.002214575159,271.68912517782866,13086.31308939733,990682.6690626944,243964.24221517963,192086.62362814113,72116.93505456531,31879.971438514534,40132.49408363638,1010915.02,479682.9273154586,1393521.569664168,46138.07346028927,31133.608740760228,19804.69545024123,0,0,0,40132.49408363638,0,0
23-24,Coquille SD 8-Lincoln School of Early Learning,1964,Coquille SD 8,189,Lincoln School of Early Learning,Regular,Elementary,Not Virtual,Public,138.87762376237623,3763857.252299533,27101.970427861048,908.8328296835188,26193.13759817753,1751079.177994966,802410.1917601703,805730.6921793951,103731.47372844964,300905.7166365527,91531.35550141541,2469206.17,1203119.7267981183,2811779.965531836,445679.7932909823,126216.54378368348,288649.5941916165,0,0,0,91531.35550141541,0,0
23-24,Coquille SD 8-Coquille Junior Senior High,1964,Coquille SD 8,191,Coquille Junior Senior High,Regular,High School,Supplemental Virtual,Public,358.65201902543197,8438013.930028163,23527.02196674327,1194.9443305122347,22332.077636231035,3830837.9692083397,1870349.9409949435,1661258.4167255345,267886.94594060973,807680.6571587358,236380.09180576666,5094572.33,3107061.5082223965,6208200.688019695,1159926.3875821787,428569.1967612061,404937.5658593172,0,0,0,236380.09180576666,0,0
23-24,Coquille SD 8-Coquille Valley Elementary,1964,Coquille SD 8,4025,Coquille Valley Elementary,Regular,Elementary,Not Virtual,Public,359.80381285187343,7596084.3230118295,21111.739374866043,1636.3953364613785,19475.344038404666,3970204.281214869,1130032.1251892261,1447514.859267223,268747.2520706493,779585.8052698625,237139.21517882159,4241905.42,3117039.6878330084,6069026.750696978,356912.06977931433,588781.2813918283,344225.00596488797,0,0,0,237139.21517882159,0,0
23-24,Coquille SD 8-Winter Lakes High,1964,Coquille SD 8,4857,Winter Lakes High,Alternative,High School,Focus Virtual,Public,248.77392156862746,2319131.1752122394,9322.243909607212,528.5882044560943,8793.655705151117,534290.5430027045,463155.2886439493,596851.6523451008,185816.0070024943,539017.6842179905,163961.7213896205,0,2155169.453822619,1775810.5311011104,200096.2999790784,131498.96051746202,47763.66222496805,0,0,0,163961.7213896205,0,0
23-24,Coquille SD 8-Winter Lakes Elementary,1964,Coquille SD 8,5498,Winter Lakes Elementary,Alternative,Elementary,Focus Virtual,Public,152.84262279169093,1424836.2094482332,9322.243909607212,528.5882044560943,8793.655705151117,328259.35857912054,284555.02341171075,366695.8794827467,114162.31125779705,331163.63671685813,100735.39612437584,0,1324100.8133238575,1091028.9046503808,122935.88936844628,80790.80754582003,29345.211759210226,0,0,0,100735.39612437584,0,0
23-24,Coos Bay SD 9-Eastside School,1965,Coos Bay SD 9,192,Eastside School,Regular,Elementary,Not Virtual,Public,282.62,2528004.064336791,8944.887355235975,790.6540150554061,8154.233340180568,792569.8894669027,468181.8235875209,903750.7144989888,159723.9613562653,203777.67542711386,176343.0224167393,204201.38,2147459.661920052,1753909.3086107569,220314.5731742544,223454.6377349589,153982.52240008212,0,0,0,176343.0224167393,0,0
23-24,Coos Bay SD 9-Madison Elementary School,1965,Coos Bay SD 9,196,Madison Elementary School,Regular,Elementary,Not Virtual,Public,299.3,5883134.70789046,19656.313758404478,3021.02016941558,16635.293588988898,3448976.092568976,1101857.0498271354,947346.3610174345,169150.7382136091,215804.46626330473,186750.6425919258,3422183.1,2274200.965298534,3936683.061938998,692901.1081170983,904191.336706083,162608.55853635474,0,0,0,186750.6425919258,0,0
23-24,Coos Bay SD 9-Millicoma School,1965,Coos Bay SD 9,197,Millicoma School,Regular,Elementary,Not Virtual,Public,469.6270297029703,13719309.052654013,29213.201508718954,14246.768953748067,14966.432554970886,4608533.204522735,1548114.0689049873,1530879.8547151205,265411.82345246227,5766370.101058706,293027.56289865397,9857867.71,3568413.7797553567,5716814.713356197,762812.6504900672,6690667.786613198,255986.33929589487,0,0,0,293027.56289865397,0,0
23-24,Coos Bay SD 9-Sunset School,1965,Coos Bay SD 9,199,Sunset School,Regular,Elementary,Not Virtual,Public,376,7185872.400226572,19111.362766560032,1900.8060363320017,17210.556730228032,3648720.6173369023,1464323.2443702067,1588437.0558354673,213283.96743173074,271107.5152522638,234608.2245725496,4094265.97,2856998.2056540214,5461565.827734925,569003.5116372502,714703.0696608326,205991.76662101364,0,0,0,234608.2245725496,0,0
23-24,Coos Bay SD 9-Marshfield Senior High School,1965,Coos Bay SD 9,201,Marshfield Senior High School,Regular,High School,Supplemental Virtual,Public,831.97,21962129.64190319,26397.742276648427,895.7206881325603,25502.021588515865,11055036.196236923,5768828.9504419705,3951856.7863280154,586531.8592568538,599875.8496394308,519114.3739298514,15121374.85,6321640.417973341,17047195.416648474,3187053.7339147422,745212.7409056462,463553.37650448066,0,0,0,519114.3739298514,0,0
23-24,Coos Bay SD 9-Destinations Academy,1965,Coos Bay SD 9,3227,Destinations Academy,Alternative,High School,Supplemental Virtual,Public,48.47,398537.66934330296,8222.357527198328,790.6540150554061,7431.703512142922,135787.84225164802,80294.29265192532,120114.14198735399,27393.038026106355,34948.35442626922,30243.246396360315,0,368294.4229469426,265985.2079508293,37784.47159350403,38323.000109735534,26201.743292873747,0,0,0,30243.246396360315,0,0
23-24,Coos Bay SD 9-Lighthouse Charter School,1965,Coos Bay SD 9,3615,Lighthouse Charter School,Charter,Elementary,Not Virtual,Public,201.0629702970297,1653211.627262636,8222.357527198328,790.6540150554061,7431.703512142922,563274.332439465,333076.3148028693,498256.7807438945,113631.64000388751,144972.55927251984,125454.85768263144,0,1527756.7695800047,1103358.2827659762,156737.32390537785,158971.2447443124,108689.9181643382,0,0,0,125454.85768263144,0,0
23-24,Coos Bay SD 9-Resource Link Charter School,1965,Coos Bay SD 9,4079,Resource Link Charter School,Charter,Combined,Supplemental Virtual,Public,41.65,342461.19100781035,8222.357527198328,790.6540150554063,7431.703512142922,116681.73364516486,68996.4367434019,103213.41064108301,23538.684418966983,30030.925559193587,25987.852535762475,0,316473.3384720479,228559.60204563732,32467.985184019864,32930.73972705767,22515.01151533303,0,0,0,25987.852535762475,0,0
23-24,Coos Bay SD 9-Marshfield Junior High,1965,Coos Bay SD 9,5496,Marshfield Junior High,Regular,Junior High/Middle School,Not Virtual,Public,420.99,3461530.2953752247,8222.35752719833,790.6540150554063,7431.7035121429235,1179395.9915312836,697402.3986699824,1043260.8342326421,237924.38784011794,303546.68310119834,262680.0969755257,0,3198850.198399699,2310235.458948208,328180.00198368606,332857.4337981755,227577.3036696291,0,0,0,262680.0969755257,0,0
23-24,North Bend SD 13-Hillcrest Elementary School,1966,North Bend SD 13,204,Hillcrest Elementary School,Regular,Elementary,Not Virtual,Public,438.24,6694465.748188334,15275.79807454439,1674.2460939466216,13601.551980597767,3978583.876369347,1249659.5158468147,1169735.7556923218,248159.027608035,48327.572671814174,186534.40859740003,5172788.4,1335142.9395909323,4708898.2234972,809652.9650843105,733721.6082111675,255658.5427982545,0,0,0,186534.40859740003,0,0
23-24,North Bend SD 13-North Bay Elementary School,1966,North Bend SD 13,205,North Bay Elementary School,Regular,Elementary,Not Virtual,Public,407.16,6819552.683987681,16749.073297936146,2218.985563842926,14530.08773409322,4273267.546687074,1182392.518449683,1088432.8612524774,230559.57849782662,44900.17910062034,173305.38016729965,5405792.76,1240454.5438203816,4710623.47856955,803150.2067171592,903482.1621742857,228991.45635938598,0,0,0,173305.38016729965,0,0
23-24,North Bend SD 13-North Bend Middle School,1966,North Bend SD 13,208,North Bend Middle School,Regular,Junior High/Middle School,Supplemental Virtual,Public,476.4,7411473.698287973,15557.249576591044,621.289500455644,14935.960076135401,3823827.677137543,1908225.4961259186,1357117.1835373815,269767.61763524066,52535.72385189,202776.9994884113,5757295.42,1451401.2787995622,6011347.2386593325,624809.9368632839,295982.3180170688,276557.20525987685,0,0,0,202776.9994884113,0,0
23-24,North Bend SD 13-North Bend Senior High School,1966,North Bend SD 13,209,North Bend Senior High School,Regular,High School,Supplemental Virtual,Public,720.049900990099,10909782.167592837,15151.425133996167,680.5273278625814,14470.897806133586,4903686.773303416,3348186.1296117012,2144727.0600291337,407737.5028727748,105444.70177581145,306485.2191534423,8409591.35,2193705.598439395,8624967.867995808,1084513.7481167126,490013.63504850835,403801.6972783657,0,0,0,306485.2191534423,0,0
23-24,North Bend SD 13-Evergreen Virtual Academy,1966,North Bend SD 13,4690,Evergreen Virtual Academy,Charter,Combined,NA,Public,909.740099009901,3158841.9619431747,3472.246595902547,92.92426116093358,3379.3223347416138,335000.3665026207,870966.009965882,1337400.6194886852,515152.0133861229,100322.95259986402,387225.79259344656,0,2771616.169349728,2109082.111278108,338355.6532185337,84536.92654896961,239641.4783041169,0,0,0,387225.79259344656,0,0
23-24,Powers SD 31-Powers Elementary School,1967,Powers SD 31,210,Powers Elementary School,Regular,Elementary,Not Virtual,Public,62.67,3364452.591017821,53685.21766423841,4852.66011504226,48832.55754919615,1056859.011804318,95590.79242032215,210579.8310255312,129184.72288725156,1872238.2328803977,30781.413210246745,2779553.0300000003,554118.1478075738,1012750.6114427691,97286.3110221042,304116.20940969844,1919518.0459330021,0,0,0,30781.413210246745,0,0
